/Users/erwenchen/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
Historical HTML scraper — 1 target(s)
per_period=20, max_per_target=500


======================================================================
  Germany:lieferando  (lieferando.de/speisekarte/*)
======================================================================
  Querying CDX (distributed, per_period=20, max=500) …
  Found 440 candidate snapshots
  [68/440] 20211017 https://www.lieferando.de/speisekarte/7-dumpling-schoenhauser-allee … 0 items
  [69/440] 20211020 https://www.lieferando.de/speisekarte/a-casa-mia … 0 items
  [70/440] 20211128 https://www.lieferando.de/speisekarte/a-domani … 0 items
  [71/440] 20211025 https://www.lieferando.de/speisekarte/a-roma … 0 items
  [72/440] 20211020 https://www.lieferando.de/speisekarte/aab … 0 items
  [73/440] 20211031 https://www.lieferando.de/speisekarte/aarna-devi … 0 items
  [74/440] 20211209 https://www.lieferando.de/speisekarte/about-body-poke-bowl … 0 items
  [75/440] 20211129 https://www.lieferando.de/speisekarte/acquire-paddys-pizza … 0 items
  [76/440] 20211017 https://www.lieferando.de/speisekarte/action-catering-1 … 0 items
  [77/440] 20211203 https://www.lieferando.de/speisekarte/adabina … 0 items
  [78/440] 20211129 https://www.lieferando.de/speisekarte/adana-doener-imbiss-1 … 0 items
  [79/440] 20211022 https://www.lieferando.de/speisekarte/addys-bistro-cafe … 0 items
  [80/440] 20211122 https://www.lieferando.de/speisekarte/adellino … 0 items
  [81/440] 20220121 https://www.lieferando.de/speisekarte/a-one … 0 items
  [82/440] 20220127 https://www.lieferando.de/speisekarte/a1-pizzeria … 0 items
  [83/440] 20220124 https://www.lieferando.de/speisekarte/abelos-griechische-mittelmeerkue … 0 items
  [84/440] 20220122 https://www.lieferando.de/speisekarte/acasa-pizza-1 … 0 items
  [85/440] 20220129 https://www.lieferando.de/speisekarte/achims-beckshaus … 0 items
  [86/440] 20220117 https://www.lieferando.de/speisekarte/adems-imbiss … 0 items
  [87/440] 20220120 https://www.lieferando.de/speisekarte/adler-pizza-express … 0 items
  [88/440] 20220301 https://www.lieferando.de/speisekarte/agathes … 0 items
  [89/440] 20220301 https://www.lieferando.de/speisekarte/agathes?utm_campaign=foodorder&u … 0 items
  [90/440] 20220122 https://www.lieferando.de/speisekarte/agra-pak-indian-cuisine-berlin … 0 items
  [91/440] 20220119 https://www.lieferando.de/speisekarte/akdeniz-doener-backwaren-1997-di … 0 items
  [92/440] 20220211 https://www.lieferando.de/speisekarte/akropolis-grill-falkenstrasse … 0 items
  [93/440] 20220122 https://www.lieferando.de/speisekarte/akropolis-grillhaus … 0 items
  [94/440] 20220117 https://www.lieferando.de/speisekarte/akropolis-reilingen?utm_campaign … 0 items
  [95/440] 20220122 https://www.lieferando.de/speisekarte/akropolis-restaurant-pforzheim … 0 items
  [96/440] 20220122 https://www.lieferando.de/speisekarte/al-baqara-halal … 0 items
  [97/440] 20220121 https://www.lieferando.de/speisekarte/al-cappuccino-kleinostheim … 0 items
  [98/440] 20220125 https://www.lieferando.de/speisekarte/alanya-grill-stavenhagen … 0 items
  [99/440] 20220121 https://www.lieferando.de/speisekarte/alanya-kebab-bad-klosterlausnitz … 0 items
  [100/440] 20220212 https://www.lieferando.de/speisekarte/alara-kebap-pizza … 0 items
  [101/440] 20220601 https://www.lieferando.de/speisekarte/008-look-feel-grill-chinesische- … 0 items
  [102/440] 20220602 https://www.lieferando.de/speisekarte/008-look-feel-grill-chinesische- … 0 items
  [103/440] 20220615 https://www.lieferando.de/speisekarte/7itk … 0 items
  [104/440] 20220613 https://www.lieferando.de/speisekarte/7itk?utm_campaign=foodorder&utm_ … 0 items
  [105/440] 20220628 https://www.lieferando.de/speisekarte/a-magica … 0 items
  [106/440] 20220618 https://www.lieferando.de/speisekarte/aapka-berlin-1?utm_campaign=food … 0 items
  [107/440] 20220625 https://www.lieferando.de/speisekarte/aapka-maybachufer … 0 items
  [108/440] 20220517 https://www.lieferando.de/speisekarte/adam-pizzeria-und-burgerhaus … 0 items
  [109/440] 20220423 https://www.lieferando.de/speisekarte/ajino-sushibar-mannheim?utm_camp … 0 items
  [110/440] 20220519 https://www.lieferando.de/speisekarte/akropolis-grill-bochum … 0 items
  [111/440] 20220517 https://www.lieferando.de/speisekarte/akropolis-grill-restaurant … 0 items
  [112/440] 20220626 https://www.lieferando.de/speisekarte/al-capone-langenselbold … 0 items
  [113/440] 20220628 https://www.lieferando.de/speisekarte/al-dente-pizza-pasta … 0 items
  [114/440] 20220626 https://www.lieferando.de/speisekarte/alanya-grill-und-pizzeria-herfor … 0 items
  [115/440] 20220626 https://www.lieferando.de/speisekarte/alanyali-kebab-haus … 0 items
  [116/440] 20220626 https://www.lieferando.de/speisekarte/alexs-diner … 0 items
  [117/440] 20220626 https://www.lieferando.de/speisekarte/alfredo-pizza-service-dessauer-s … 0 items
  [118/440] 20220529 https://www.lieferando.de/speisekarte/ali-baba-38154 … 0 items
  [119/440] 20220626 https://www.lieferando.de/speisekarte/ali-baba-bruecken … 0 items
  [120/440] 20220627 https://www.lieferando.de/speisekarte/ali-baba-doener-kebap … 0 items
  [121/440] 20220929 https://www.lieferando.de/speisekarte/1111-pizza-pasta … 0 items
  [122/440] 20220930 https://www.lieferando.de/speisekarte/123-pizzeria-hainburg-63512 … 0 items
  [123/440] 20220929 https://www.lieferando.de/speisekarte/1982-vegan-sushi … 0 items
  [124/440] 20220925 https://www.lieferando.de/speisekarte/24-autohof-bad-rappenau … 0 items
  [125/440] 20220926 https://www.lieferando.de/speisekarte/3-birken … 0 items
  [126/440] 20220926 https://www.lieferando.de/speisekarte/36-grad … 0 items
  [127/440] 20220930 https://www.lieferando.de/speisekarte/3h-s-burger-chicken-duesseldorf … 0 items
  [128/440] 20220812 https://www.lieferando.de/speisekarte/a-la-erols … 0 items
  [129/440] 20220927 https://www.lieferando.de/speisekarte/aao-ji-lieferservice … 0 items
  [130/440] 20220930 https://www.lieferando.de/speisekarte/aao-ji-restaurant-eichwalde … 0 items
  [131/440] 20220926 https://www.lieferando.de/speisekarte/abra-kebapra-rickling … 0 items
  [132/440] 20220929 https://www.lieferando.de/speisekarte/abu-samra-restaurant … 0 items
  [133/440] 20220925 https://www.lieferando.de/speisekarte/achilles-griechisches-restaurant … 0 items
  [134/440] 20220701 https://www.lieferando.de/speisekarte/achillion-stuttgart … 0 items
