/Users/erwenchen/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
Historical HTML scraper — 1 target(s)
  [39/151] 20200919 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-gate-city/sea-shell-refr … 269 items
  [40/151] 20200809 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-gate-city/the-breakfast- … 103 items
  [41/151] 20200809 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-gate-city/the-chicken-sh … 35 items
  [42/151] 20201024 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-golf-club/gourmet-lab-re … 100 items
  [43/151] 20201027 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-hills/beetza … 14 items
  [44/151] 20201022 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-polytechnic/super-tea-ju … 203 items
  [46/151] 20201022 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/al-mandi-and-al-madhbi-h … 34 items
  [47/151] 20210305 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-golf-club/muscle-fuel-ad … 321 items
  [48/151] 20210301 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/al-rifai-deerfield-mall … 183 items
  [49/151] 20210122 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/bloom-vegan-kitchen-deer … 84 items
  [50/151] 20210116 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/cake-hut-deerfields … 78 items
  [51/151] 20210305 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/coffeelism-cafe … 95 items
  [52/151] 20210414 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-polytechnic/ragag-alasem … 86 items
  [53/151] 20210612 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/chilis-deerfields … 146 items
  [54/151] 20210414 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/dessert-cafe-bek-deerfei … 43 items
  [55/151] 20210419 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/fresh-start … 48 items
  [56/151] 20210421 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/hardees-al-shahama … 127 items
  [57/151] 20210921 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-gate-city/italiano-pizza … 72 items
  [58/151] 20210804 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-hills/beetza?day=today&g … 15 items
  [59/151] 20210920 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/al-ghawas … 99 items
  [60/151] 20210730 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/bursa-kebap-evi-deerfiel … 150 items
  [61/151] 20210803 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/chilis-deerfields?day=to … 142 items
  [62/151] 20211207 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-golf-club/dawat-biryani- … 45 items
  [63/151] 20211129 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-polytechnic/gulf-pastry- … 92 items
  [64/151] 20211019 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/aldar-garden … 81 items
  [65/151] 20211019 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/aldar-garden-marketplace … 86 items
  [66/151] 20211020 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/bake-al-arab-deerfields … 22 items
  [67/151] 20220127 https://deliveroo.ae/menu/abu-dhabi/al-khubeirah/nahaam?utm_medium=aff … 0 items
  [68/151] 20220125 https://deliveroo.ae/menu/abu-dhabi/al-khubeirah/toki-restaurant?utm_m … 1 items
  [69/151] 20220214 https://deliveroo.ae/menu/abu-dhabi/saadiyat/larte-manarat-al-sadiyat? … 0 items
  [70/151] 20220125 https://deliveroo.ae/menu/ajman/uni-west/bloom-vegan-kitchen-al-zorah? … 29 items
  [71/151] 20220127 https://deliveroo.ae/menu/dubai/al-nahda-2/al-kabab-al-afghani-al-qusa … 12 items
  [72/151] 20220819 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/fuel-cafe-abu-dhabi … 4 items
  [73/151] 20220810 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/hatam-deerfields … 15 items
  [74/151] 20220810 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/india-palace-restaurant- … 19 items
  [75/151] 20220810 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/india-palace-restaurant- … 19 items
  [76/151] 20220810 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/kanafandi-sweets … 4 items
  [77/151] 20221007 https://deliveroo.ae/menu/abu-dhabi/abu-dhabi-golf-club/weirdough-al-f … 1 items
  [78/151] 20221007 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/dessert-cafe-bek-deerfei … 11 items
  [79/151] 20221007 https://deliveroo.ae/menu/abu-dhabi/al-bahyah/papa-johns-raha/ … 139 items
  [80/151] 20221205 https://deliveroo.ae/menu/abu-dhabi/al-bandar/buns-n-bulls?day=today&g … 7 items
  [81/151] 20221007 https://deliveroo.ae/menu/abu-dhabi/al-bandar/fern-el-balad-al-bandar- … 39 items
  [82/151] 20230205 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-golf-club/biryani-bae- … 2 items
  [83/151] 20230328 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-golf-club/curry-home-k … 2 items
  [84/151] 20230205 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-golf-club/curry-home-k … 2 items
  [85/151] 20230328 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-golf-club/dawat-biryan … 2 items
  [86/151] 20230205 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-golf-club/dawat-biryan … 2 items
  [87/151] 20230401 https://deliveroo.ae/menu/Abu%20Dhabi/al-bandar/bombay-canteen-al-raha … 16 items
  [88/151] 20230529 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/barada-bakery?day=today … 22 items
  [89/151] 20230529 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/brooklyn-pizza-company- … 6 items
