Historical HTML scraper — 1 target(s)
per_period=150, max_per_target=4700


======================================================================
  Malaysia:grabfood-my  (food.grab.com/my/en/restaurant/*)
======================================================================
  [1891/2090] 20260208 https://food.grab.com/my/en/restaurant/o-cha-kepong-rimbunan-delivery/ … 0 items
  [1892/2090] 20260128 https://food.grab.com/my/en/restaurant/old-klang-road-hokkien-mee-non- … 0 items
  [1893/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C2BTTACGHA4UG … 0 items
  [1894/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C2VULYKKEBTGW … 0 items
  [1895/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C3CJEJLATLEDE … 0 items
  [1896/2090] 20260128 https://food.grab.com/my/en/restaurant/online-delivery/1-C3NJFF2VDE6WJ … 0 items
  [1897/2090] 20260128 https://food.grab.com/my/en/restaurant/online-delivery/1-C3NJFF2VDE6WJ … Historical HTML scraper — 1 target(s)
per_period=150, max_per_target=4700


======================================================================
  Malaysia:grabfood-my  (food.grab.com/my/en/restaurant/*)
======================================================================
  [1891/2090] 20260208 https://food.grab.com/my/en/restaurant/o-cha-kepong-rimbunan-delivery/ … 0 items
  [1892/2090] 20260128 https://food.grab.com/my/en/restaurant/old-klang-road-hokkien-mee-non- … 0 items
  [1893/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C2BTTACGHA4UG … 0 items
  [1894/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C2VULYKKEBTGW … 0 items
  [1895/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C3CJEJLATLEDE … 0 items
  [1896/2090] 20260128 https://food.grab.com/my/en/restaurant/online-delivery/1-C3NJFF2VDE6WJ … 0 items
  [1897/2090] 20260128 https://food.grab.com/my/en/restaurant/online-delivery/1-C3NJFF2VDE6WJ … 0 items
  [1898/2090] 20260213 https://food.grab.com/my/en/restaurant/online-delivery/1-C3UWVUD1PFVAG … 0 items
  [1899/2090] 20260129 https://food.grab.com/my/en/restaurant/online-delivery/1-C64VRN41TVEYL … 0 items
  [1900/2090] 20260129 https://food.grab.com/my/en/restaurant/online-delivery/1-C64VRN41TVEYL … 0 items
  [1901/2090] 20260308 https://food.grab.com/my/en/restaurant/online-delivery/1-C6B1E3DYLKUWH … 0 items
  [1902/2090] 20260208 https://food.grab.com/my/en/restaurant/online-delivery/1-C6B1E3DYLKUWH … 0 items
  [1903/2090] 20260129 https://food.grab.com/my/en/restaurant/online-delivery/1-C7KGPFEDJ7NBM … 0 items
  [1904/2090] 20260129 https://food.grab.com/my/en/restaurant/online-delivery/1-C7KGPFEDJ7NBM … 0 items
  [1905/2090] 20260118 https://food.grab.com/my/en/restaurant/orchid-restaurant-kampung-baru- … 0 items
  [1906/2090] 20260119 https://food.grab.com/my/en/restaurant/oriental-kopi-pavilion-kuala-lu … 0 items
  [1907/2090] 20260317 https://food.grab.com/my/en/restaurant/oyenn-coffee-jalan-petaling-del … 0 items
  [1908/2090] 20260119 https://food.grab.com/my/en/restaurant/paanwala-kl-sentral-delivery/1- … 0 items
  [1909/2090] 20260119 https://food.grab.com/my/en/restaurant/pak-chong-chicken-rice-kuala-lu … 0 items
  [1910/2090] 20260123 https://food.grab.com/my/en/restaurant/pantai-angler-cafe-jalan-pantai … 0 items
  [1911/2090] 20260119 https://food.grab.com/my/en/restaurant/paris-baguette-nu-sentral-deliv … 0 items
  [1912/2090] 20260215 https://food.grab.com/my/en/restaurant/pasadena-california-burger-lot- … 0 items
  [1913/2090] 20260213 https://food.grab.com/my/en/restaurant/pasar-raya-js-store-taman-kosas … 0 items
  [1914/2090] 20260208 https://food.grab.com/my/en/restaurant/pasta-hut-pandan-jaya-delivery/ … 0 items
  [1915/2090] 20260215 https://food.grab.com/my/en/restaurant/pasta-king-jr-kuala-lumpur-deli … 0 items
  [1916/2090] 20260317 https://food.grab.com/my/en/restaurant/pastryville-1-mont-kiara-delive … 0 items
  [1917/2090] 20260123 https://food.grab.com/my/en/restaurant/paul-pavilion-kuala-lumpur-deli … 0 items
  [1918/2090] 20260123 https://food.grab.com/my/en/restaurant/pause-cafe-28-dutamas-delivery/ … 0 items
  [1919/2090] 20260317 https://food.grab.com/my/en/restaurant/peep-coffee-bangsar-baru-delive … 0 items
  [1920/2090] 20260208 https://food.grab.com/my/en/restaurant/penyetpenyet-com-mydin-penang-d … 0 items
  [1921/2090] 20260317 https://food.grab.com/my/en/restaurant/penyetpenyet-com-palm-mall-deli … 0 items
  [1922/2090] 20260215 https://food.grab.com/my/en/restaurant/penyetpenyet-com-plaza-alam-sen … 0 items
  [1923/2090] 20260208 https://food.grab.com/my/en/restaurant/penyetpenyet-com-sunway-carniva … 0 items
  [1924/2090] 20260116 https://food.grab.com/my/en/restaurant/pizza-hut-avenue-k-delivery/1-C … 0 items
  [1925/2090] 20260215 https://food.grab.com/my/en/restaurant/pizza-hut-bangsar-delivery/1-C2 … 0 items
  [1926/2090] 20260213 https://food.grab.com/my/en/restaurant/playmade-sunway-pyramid-deliver … 0 items
  [1927/2090] 20260305 https://food.grab.com/my/en/restaurant/potatolab-fries-chicken-jalan-r … 0 items
  [1928/2090] 20260215 https://food.grab.com/my/en/restaurant/powerdough-heritage-valley-deli … 0 items
  [1929/2090] 20260123 https://food.grab.com/my/en/restaurant/prizon-kitchen-and-bar-brickfie … 0 items
  [1930/2090] 20260208 https://food.grab.com/my/en/restaurant/pun-chun-noodle-house-taman-mid … 0 items
  [1931/2090] 20260317 https://food.grab.com/my/en/restaurant/ra-ft-cafe-bistro-binjai-8-non- … 0 items
  [1932/2090] 20260119 https://food.grab.com/my/en/restaurant/rafa-food-burger-roti-bakar-mas … 0 items
  [1933/2090] 20260206 https://food.grab.com/my/en/restaurant/rafa-food-nasi-ayam-kayangan-ma … 0 items
  [1934/2090] 20260317 https://food.grab.com/my/en/restaurant/ramly-burger-by-qayra-kitchen-b … 0 items
  [1935/2090] 20260206 https://food.grab.com/my/en/restaurant/ramly-burger-cafe-jalan-changka … 0 items
  [1936/2090] 20260118 https://food.grab.com/my/en/restaurant/ramly-burger-cafe-ss15-delivery … 0 items
  [1937/2090] 20260215 https://food.grab.com/my/en/restaurant/restaurant-jin-xuan-hong-kong-b … 0 items
  [1938/2090] 20260206 https://food.grab.com/my/en/restaurant/restaurant-khun-mae-kg-medan-de … 0 items
  [1939/2090] 20260215 https://food.grab.com/my/en/restaurant/restoran-al-bidayah-sentul-poin … 0 items
  [1940/2090] 20260116 https://food.grab.com/my/en/restaurant/restoran-al-sarifa-bukit-bintan … 0 items
  [1973/2090] 20260516 https://food.grab.com/my/en/restaurant/juice-works-pavilion-damansara- … 0 items
  [1974/2090] 20260517 https://food.grab.com/my/en/restaurant/kfc-jalan-tun-perak-delivery/1- … 0 items
  [1975/2090] 20260421 https://food.grab.com/my/en/restaurant/kunafa-crisp-bangunan-bintang-d … 0 items
  [1976/2090] 20260418 https://food.grab.com/my/en/restaurant/la-juiceria-superfoods-signatur … 0 items
  [1977/2090] 20260520 https://food.grab.com/my/en/restaurant/legend-s-claypot-briyani-delive … 0 items
  [1978/2090] 20260418 https://food.grab.com/my/en/restaurant/master-burger-ss2-petaling-jaya … 0 items
  [1979/2090] 20260418 https://food.grab.com/my/en/restaurant/mcdonald-s%C2%AE-kuchai-lama-18 … 0 items
  [1980/2090] 20260411 https://food.grab.com/my/en/restaurant/metro-mart-damansara-perdana-de … 0 items
  [1981/2090] 20260420 https://food.grab.com/my/en/restaurant/mixue-uoa-bangsar-delivery/1-C6 … 0 items
  [1982/2090] 20260518 https://food.grab.com/my/en/restaurant/momoyo-ice-cream-fruit-tea-aeon … 0 items
  [1983/2090] 20260422 https://food.grab.com/my/en/restaurant/momoyo-petaling-street-delivery … 0 items
  [1984/2090] 20260518 https://food.grab.com/my/en/restaurant/mr-wu-taiwan-restaurant-bukit-r … 0 items
  [1985/2090] 20260422 https://food.grab.com/my/en/restaurant/muiz-hot-chicken-kampung-baru-d … 0 items
  [1986/2090] 20260420 https://food.grab.com/my/en/restaurant/muiz-hot-chicken-taman-putra-pe … 0 items
  [1987/2090] 20260422 https://food.grab.com/my/en/restaurant/muslim-mee-tarik-quill-residenc … 0 items
  [1988/2090] 20260520 https://food.grab.com/my/en/restaurant/mynews-dc-mall-delivery/1-CZDZG … 0 items
  [1989/2090] 20260422 https://food.grab.com/my/en/restaurant/mynews-menara-dayabumi-delivery … 0 items
  [1990/2090] 20260422 https://food.grab.com/my/en/restaurant/mynews-sentul-perdana-delivery/ … 0 items
  [1991/2090] 20260421 https://food.grab.com/my/en/restaurant/nagayo-maze-ramen-petaling-jaya … 0 items
  [1992/2090] 20260513 https://food.grab.com/my/en/restaurant/naknak-uoa-bangsar-delivery/1-C … 0 items
  [1993/2090] 20260520 https://food.grab.com/my/en/restaurant/nando-s-kompleks-pernas-sogo-de … 0 items
  [1994/2090] 20260418 https://food.grab.com/my/en/restaurant/nasi-lemak-my-brickfields-deliv … 0 items
  [1995/2090] 20260412 https://food.grab.com/my/en/restaurant/nelson-s-sogo-kl-delivery/1-C6U … 0 items
